borough_name,neighborhood,building_class,building_class_map,building_class_at_sale,tax_class_at_sale,building_type,zipcode,total_units,gross_square_feet,year_built,sale_date,sale_price,log_sale_price,log_gross_square_feet
Queens,FLUSHING-NORTH,TWO FAMILY HOMES,FAMILY,B,  1 ,RESIDENTIAL,11365,2,2057,1945,2013-05-06,885000.0,13.693342923990066,7.6290038896529575
Queens,FLUSHING-NORTH,THREE FAMILY HOMES,FAMILY,C,  1 ,RESIDENTIAL,11354,3,2700,1960,2012-12-27,454800.0,13.027613040858519,7.90100705199242
Queens,FLUSHING-NORTH,THREE FAMILY HOMES,FAMILY,C,  1 ,RESIDENTIAL,11354,3,2864,2002,2013-04-25,923000.0,13.73538451348499,7.9599745280805365
Queens,FLUSHING-NORTH,THREE FAMILY HOMES,FAMILY,C,  1 ,RESIDENTIAL,11354,3,2100,1960,2013-06-28,720000.0,13.487006490992238,7.649692623711514
Queens,FLUSHING-NORTH,THREE FAMILY HOMES,FAMILY,C,  1 ,RESIDENTIAL,11354,3,2940,1965,2013-01-18,900000.0,13.710150042306449,7.986164860332727
Queens,FLUSHING-NORTH,THREE FAMILY HOMES,FAMILY,C,  1 ,RESIDENTIAL,11354,3,2568,1925,2012-12-05,780000.0,13.567049198665774,7.850882664809852
Queens,FLUSHING-NORTH,THREE FAMILY HOMES,FAMILY,C,  1 ,RESIDENTIAL,11358,3,1824,1901,2012-11-01,575000.0,13.262125319779487,7.508787170634276
Queens,FLUSHING-NORTH,THREE FAMILY HOMES,FAMILY,C,  1 ,RESIDENTIAL,11357,3,2937,1960,2012-12-31,125000.0,11.736069016284437,7.98514393119862
Queens,FLUSHING-NORTH,THREE FAMILY HOMES,FAMILY,C,  1 ,RESIDENTIAL,11354,3,2912,1965,2012-10-18,1090000.0,13.901688254205327,7.976595409316577
Queens,FLUSHING-NORTH,THREE FAMILY HOMES,FAMILY,C,  1 ,RESIDENTIAL,11354,3,2950,1970,2012-08-01,985000.0,13.800396920154226,7.989560449333865
Queens,FLUSHING-NORTH,THREE FAMILY HOMES,FAMILY,C,  1 ,RESIDENTIAL,11354,3,3360,1965,2012-10-26,1050000.0,13.864300722133706,8.11969625295725
Queens,FLUSHING-NORTH,THREE FAMILY HOMES,FAMILY,C,  1 ,RESIDENTIAL,11354,3,3040,1980,2013-05-20,1100000.0,13.9108207377686,8.019612794400267
Queens,FLUSHING-NORTH,THREE FAMILY HOMES,FAMILY,C,  1 ,RESIDENTIAL,11355,3,3102,1950,2012-08-15,728800.0,13.499154624927886,8.039802343736485
Queens,FLUSHING-NORTH,THREE FAMILY HOMES,FAMILY,C,  1 ,RESIDENTIAL,11355,3,3076,1955,2012-12-19,990000.0,13.805460222110773,8.031385330625534
Queens,FLUSHING-NORTH,THREE FAMILY HOMES,FAMILY,C,  1 ,RESIDENTIAL,11355,3,3980,2011,2013-03-06,967337.0,13.782302214240294,8.289037098278483
Queens,FLUSHING-NORTH,THREE FAMILY HOMES,FAMILY,C,  1 ,RESIDENTIAL,11355,3,3980,2011,2012-10-04,997885.0,13.813393318193139,8.289037098278483
Queens,FLUSHING-NORTH,THREE FAMILY HOMES,FAMILY,C,  1 ,RESIDENTIAL,11355,3,1119,1920,2013-04-29,930000.0,13.742939865129438,7.020190708311925
Queens,FLUSHING-NORTH,THREE FAMILY HOMES,FAMILY,C,  1 ,RESIDENTIAL,11355,3,3003,2003,2013-07-09,992000.0,13.80747838626701,8.00736706798333
Queens,FLUSHING-NORTH,THREE FAMILY HOMES,FAMILY,C,  1 ,RESIDENTIAL,11355,3,5711,1950,2013-01-25,1430000.0,14.17318500223609,8.650149418664864
Queens,FLUSHING-NORTH,THREE FAMILY HOMES,FAMILY,C,  1 ,RESIDENTIAL,11355,3,3255,2005,2013-04-10,300000.0,12.611537753638338,8.08794755464267
Queens,FLUSHING-NORTH,THREE FAMILY HOMES,FAMILY,C,  1 ,RESIDENTIAL,11355,3,4464,1970,2013-02-11,980000.0,13.795307850646754,8.403800504061147
Queens,FLUSHING-NORTH,THREE FAMILY HOMES,FAMILY,C,  1 ,RESIDENTIAL,11355,3,4040,1970,2012-08-08,935000.0,13.748301808270824,8.303999970955196
Queens,FLUSHING-NORTH,THREE FAMILY HOMES,FAMILY,C,  1 ,RESIDENTIAL,11355,3,3256,1910,2013-05-31,1080000.0,13.892471599100402,8.08825472712243
Queens,FLUSHING-NORTH,THREE FAMILY HOMES,FAMILY,C,  1 ,RESIDENTIAL,11355,3,1892,1940,2013-01-22,774000.0,13.559327152571864,7.545389749611823
Queens,FLUSHING-NORTH,THREE FAMILY HOMES,FAMILY,C,  1 ,RESIDENTIAL,11355,3,3492,1965,2012-10-09,900000.0,13.710150042306449,8.158229916959494
Queens,FLUSHING-NORTH,THREE FAMILY HOMES,FAMILY,C,  1 ,RESIDENTIAL,11363,3,1553,1920,2013-02-07,680000.0,13.42984807715229,7.347943823148687
Queens,FLUSHING-NORTH,THREE FAMILY HOMES,FAMILY,C,  1 ,RESIDENTIAL,11358,3,2645,1950,2013-02-28,830000.0,13.62918097977278,7.8804263442924
Queens,FLUSHING-NORTH,THREE FAMILY HOMES,FAMILY,C,  1 ,RESIDENTIAL,11358,3,4336,1960,2012-12-20,800000.0,13.592367006650065,8.374707543119483
Queens,FLUSHING-NORTH,THREE FAMILY HOMES,FAMILY,C,  1 ,RESIDENTIAL,11358,3,3525,2005,2012-11-20,1138000.0,13.944782893668414,8.16763571524637
Queens,FLUSHING-NORTH,THREE FAMILY HOMES,FAMILY,C,  1 ,RESIDENTIAL,11358,3,2220,2007,2013-01-22,959000.0,13.773646353865574,7.705262474866325
Queens,FLUSHING-NORTH,THREE FAMILY HOMES,FAMILY,C,  1 ,RESIDENTIAL,11358,3,3080,2006,2013-07-02,980000.0,13.795307850646754,8.03268487596762
Queens,FLUSHING-NORTH,THREE FAMILY HOMES,FAMILY,C,  1 ,RESIDENTIAL,11358,3,3415,2007,2013-07-25,930000.0,13.742939865129438,8.13593277200489
Queens,FLUSHING-NORTH,THREE FAMILY HOMES,FAMILY,C,  1 ,RESIDENTIAL,11358,3,2068,1976,2012-09-06,870000.0,13.676248490630767,7.63433723562832
Queens,FLUSHING-NORTH,THREE FAMILY HOMES,FAMILY,C,  1 ,RESIDENTIAL,11355,3,2232,1925,2012-09-24,680000.0,13.42984807715229,7.710653323501202
Queens,FLUSHING-NORTH,THREE FAMILY HOMES,FAMILY,C,  1 ,RESIDENTIAL,11355,3,2894,1910,2013-01-22,820000.0,13.617059619240436,7.970394907191429
Queens,FLUSHING-NORTH,THREE FAMILY HOMES,FAMILY,C,  1 ,RESIDENTIAL,11355,3,2935,1930,2012-08-27,360000.0,12.793859310432293,7.984462732262196
Queens,FLUSHING-NORTH,THREE FAMILY HOMES,FAMILY,C,  1 ,RESIDENTIAL,11358,3,2369,1925,2012-11-08,750000.0,13.527828485512494,7.7702232041587855
Queens,FLUSHING-NORTH,THREE FAMILY HOMES,FAMILY,C,  1 ,RESIDENTIAL,11358,3,3055,1970,2013-07-02,790000.0,13.579788224443204,8.024534871605695
Queens,FLUSHING-NORTH,THREE FAMILY HOMES,FAMILY,C,  1 ,RESIDENTIAL,11358,3,3150,1989,2012-09-13,840000.0,13.641157170819497,8.055157731819678
Queens,FLUSHING-NORTH,THREE FAMILY HOMES,FAMILY,C,  1 ,RESIDENTIAL,11358,3,3040,1980,2012-10-25,900000.0,13.710150042306449,8.019612794400267
Queens,FLUSHING-NORTH,THREE FAMILY HOMES,FAMILY,C,  1 ,RESIDENTIAL,11358,3,3107,1980,2013-05-07,740000.0,13.514405465180353,8.041412909393047
Queens,FLUSHING-NORTH,THREE FAMILY HOMES,FAMILY,C,  1 ,RESIDENTIAL,11365,3,2880,1960,2012-08-15,639000.0,13.367659733359671,7.965545573129992
Queens,FLUSHING-NORTH,THREE FAMILY HOMES,FAMILY,C,  1 ,RESIDENTIAL,11365,3,2100,1960,2013-06-19,730000.0,13.500799813124575,7.649692623711514
Queens,FLUSHING-NORTH,THREE FAMILY HOMES,FAMILY,C,  1 ,RESIDENTIAL,11355,3,2805,2002,2013-02-28,970000.0,13.785051350479566,7.9391588179567965
Queens,FLUSHING-NORTH,THREE FAMILY HOMES,FAMILY,C,  1 ,RESIDENTIAL,11355,3,3217,1950,2012-09-05,800000.0,13.592367006650065,8.076204527239026
Queens,FLUSHING-NORTH,THREE FAMILY HOMES,FAMILY,C,  1 ,RESIDENTIAL,11355,3,3202,1960,2012-12-14,965000.0,13.779883380321124,8.07153089355666
Queens,FLUSHING-NORTH,THREE FAMILY HOMES,FAMILY,C,  1 ,RESIDENTIAL,11365,3,2902,1965,2012-10-03,819000.0,13.615839362835207,7.973155433444133
Queens,FLUSHING-NORTH,THREE FAMILY HOMES,FAMILY,C,  1 ,RESIDENTIAL,11365,3,2772,2006,2012-12-27,1050000.0,13.864300722133706,7.927324360309794
Queens,FLUSHING-NORTH,THREE FAMILY HOMES,FAMILY,C,  1 ,RESIDENTIAL,11365,3,1692,1935,2012-12-12,565000.0,13.244581010128577,7.433666540166168
Queens,FLUSHING-NORTH,RENTALS - WALKUP APARTMENTS,APARTMENT,C,  2 ,RESIDENTIAL,11354,7,6232,2008,2013-01-10,1538000.0,14.245993429047726,8.737452587550584
Queens,FLUSHING-NORTH,RENTALS - WALKUP APARTMENTS,APARTMENT,C,  2 ,RESIDENTIAL,11354,6,3875,2012,2013-07-05,1400000.0,14.151982794585487,8.262300941787448
Queens,FLUSHING-NORTH,RENTALS - WALKUP APARTMENTS,APARTMENT,C,  2 ,RESIDENTIAL,11354,8,6000,1999,2012-12-07,2925000.0,14.888805038648094,8.699514748210191
Queens,FLUSHING-NORTH,RENTALS - WALKUP APARTMENTS,APARTMENT,C,  2 ,RESIDENTIAL,11354,8,5613,2011,2012-09-28,730000.0,13.500799813124575,8.6328406149422
Queens,FLUSHING-NORTH,RENTALS - WALKUP APARTMENTS,APARTMENT,C,  2 ,RESIDENTIAL,11354,4,2392,1920,2013-06-24,378698.0,12.844494332650696,7.779885115070522
Queens,FLUSHING-NORTH,RENTALS - WALKUP APARTMENTS,APARTMENT,C,  2 ,RESIDENTIAL,11355,4,4116,2002,2013-06-19,1740000.0,14.369395671190711,8.32263709695394
Queens,FLUSHING-NORTH,RENTALS - WALKUP APARTMENTS,APARTMENT,C,  2 ,RESIDENTIAL,11355,4,3920,2003,2013-06-06,2160000.0,14.585618779660347,8.273846932784508
Queens,FLUSHING-NORTH,RENTALS - WALKUP APARTMENTS,APARTMENT,C,  2 ,RESIDENTIAL,11355,4,3920,2003,2013-01-08,1600000.0,14.28551418721001,8.273846932784508
Queens,FLUSHING-NORTH,RENTALS - WALKUP APARTMENTS,APARTMENT,C,  2 ,RESIDENTIAL,11358,4,4362,1935,2013-01-11,1075000.0,13.8878312195439,8.380685946761574
Queens,FLUSHING-NORTH,RENTALS - WALKUP APARTMENTS,APARTMENT,C,  2 ,RESIDENTIAL,11358,4,2816,1950,2012-11-29,400000.0,12.89921982609012,7.943072717277933
Queens,FLUSHING-NORTH,RENTALS - WALKUP APARTMENTS,APARTMENT,C,  2 ,RESIDENTIAL,11358,4,2624,1951,2012-10-03,717000.0,13.482831119581757,7.8724551500639794
Queens,FLUSHING-NORTH,RENTALS - WALKUP APARTMENTS,APARTMENT,C,  2 ,RESIDENTIAL,11358,4,3774,1925,2013-06-05,1350000.0,14.115615150414612,8.235890725928495
Queens,FLUSHING-NORTH,RENTALS - WALKUP APARTMENTS,APARTMENT,C,  2 ,RESIDENTIAL,11358,5,3600,1920,2013-01-31,915000.0,13.726679344257658,8.1886891244442
Queens,FLUSHING-NORTH,RENTALS - WALKUP APARTMENTS,APARTMENT,C,  2 ,RESIDENTIAL,11358,5,4368,1985,2013-07-03,828000.0,13.626768433367397,8.38206051742474
Queens,FLUSHING-NORTH,RENTALS - ELEVATOR APARTMENTS,APARTMENT,D,  2 ,RESIDENTIAL,11355,6,4844,2005,2012-12-24,1690000.0,14.340239086899256,8.485496104672983
Queens,FLUSHING-NORTH,RENTALS - 4-10 UNIT,OTHER,S,  2 ,COMMERCIAL W/ RESIDENTIAL,11354,6,3400,1931,2013-01-15,3250000.0,14.994165554305921,8.131530710604252
Queens,FLUSHING-NORTH,RENTALS - 4-10 UNIT,OTHER,S,  2 ,COMMERCIAL W/ RESIDENTIAL,11354,6,3704,1982,2012-10-15,350000.0,12.765688433465597,8.21716859576607
Queens,FLUSHING-NORTH,RENTALS - 4-10 UNIT,OTHER,S,  2 ,COMMERCIAL W/ RESIDENTIAL,11354,6,4130,1982,2013-05-07,244317.0,12.406221841398683,8.326032685955079
Queens,FLUSHING-NORTH,RENTALS - 4-10 UNIT,OTHER,S,  2 ,COMMERCIAL W/ RESIDENTIAL,11354,6,4130,1982,2013-04-06,200000.0,12.206072645530174,8.326032685955079
Queens,FLUSHING-NORTH,RENTALS - 4-10 UNIT,OTHER,S,  2 ,COMMERCIAL W/ RESIDENTIAL,11354,5,6481,2005,2012-12-07,2450000.0,14.71159858252091,8.776630098427717
Queens,FLUSHING-NORTH,RENTALS - 4-10 UNIT,OTHER,S,  2 ,COMMERCIAL W/ RESIDENTIAL,11355,6,3564,1986,2012-12-23,270000.0,12.506177237980511,8.1786387885907
Queens,FLUSHING-NORTH,RENTALS - 4-10 UNIT,OTHER,S,  2 ,COMMERCIAL W/ RESIDENTIAL,11358,4,2120,1930,2012-10-23,1125000.0,13.933293593620657,7.659171367666058
Queens,FLUSHING-NORTH,OFFICE BUILDINGS,OTHER,O,  4 ,COMMERCIAL W/ RESIDENTIAL,11354,5,3975,1982,2013-06-18,1505000.0,14.224303456165114,8.287780027088433
Queens,FLUSHING-NORTH,OFFICE BUILDINGS,OTHER,O,  4 ,COMMERCIAL W/ RESIDENTIAL,11355,5,4669,1991,2012-12-11,1500000.0,14.22097566607244,8.448700194970938
Queens,FLUSHING-NORTH,OFFICE BUILDINGS,OTHER,O,  4 ,COMMERCIAL,11358,1,5200,1970,2012-08-14,1500000.0,14.22097566607244,8.556413904569519
Queens,FLUSHING-NORTH,OFFICE BUILDINGS,OTHER,O,  4 ,COMMERCIAL,11355,1,675,1931,2013-04-06,550000.0,13.217673557208654,6.51471269087253
Queens,FLUSHING-NORTH,OFFICE BUILDINGS,OTHER,O,  4 ,COMMERCIAL W/ RESIDENTIAL,11355,2,2670,1932,2012-10-10,725000.0,13.493926933836812,7.8898337513942955
Queens,FLUSHING-NORTH,STORE BUILDINGS,OTHER,K,  4 ,COMMERCIAL,11357,1,2345,1957,2012-12-27,1200000.0,13.997832114758229,7.76004068088038
Queens,FLUSHING-NORTH,STORE BUILDINGS,OTHER,K,  4 ,COMMERCIAL,11354,1,2180,1931,2012-12-31,4800000.0,15.38412647587812,7.687080155783135
Queens,FLUSHING-NORTH,STORE BUILDINGS,OTHER,K,  4 ,COMMERCIAL,11354,3,1467,1961,2013-06-19,880000.0,13.687677186454389,7.2909747781429814
Queens,FLUSHING-NORTH,STORE BUILDINGS,OTHER,K,  4 ,COMMERCIAL,11354,2,3470,1989,2013-05-08,5200000.0,15.464169183551656,8.151909872940905
Queens,FLUSHING-NORTH,STORE BUILDINGS,OTHER,K,  4 ,COMMERCIAL W/ RESIDENTIAL,11354,5,3676,2004,2012-10-12,3400000.0,15.03928598958639,8.209580483475577
Queens,FLUSHING-NORTH,STORE BUILDINGS,OTHER,K,  4 ,COMMERCIAL,11354,4,3416,1985,2012-10-04,1250000.0,14.038654109278484,8.13622555490846
Queens,FLUSHING-NORTH,STORE BUILDINGS,OTHER,K,  4 ,COMMERCIAL,11354,3,4800,1959,2012-12-28,6200000.0,15.64005985001532,8.476371196895983
Queens,FLUSHING-NORTH,STORE BUILDINGS,OTHER,K,  4 ,COMMERCIAL,11354,5,3415,1984,2013-03-27,1700000.0,14.346138809026444,8.13593277200489
Queens,FLUSHING-NORTH,STORE BUILDINGS,OTHER,K,  4 ,COMMERCIAL,11354,3,6489,2004,2013-06-26,4000000.0,15.201804919084164,8.77786371462117
Queens,FLUSHING-NORTH,STORE BUILDINGS,OTHER,K,  4 ,COMMERCIAL,11354,7,5040,1931,2013-01-28,8700000.0,15.978833583624812,8.525161361065415
Queens,FLUSHING-NORTH,STORE BUILDINGS,OTHER,K,  4 ,COMMERCIAL,11354,5,6615,1925,2013-03-28,1078770.0,13.891332061184736,8.797095076549056
Queens,FLUSHING-NORTH,STORE BUILDINGS,OTHER,K,  4 ,COMMERCIAL,11355,2,6979,2008,2013-03-06,1450000.0,14.187074114396758,8.850660919017152
Queens,FLUSHING-NORTH,FACTORIES,OTHER,F,  4 ,COMMERCIAL,11354,1,7500,2005,2013-07-16,2050000.0,14.53335035111459,8.922658299524402
Queens,FLUSHING-NORTH,COMMERCIAL GARAGES,OTHER,G,  4 ,COMMERCIAL,11368,5,4640,1940,2012-11-16,2209500.0,14.608276803552931,8.442469645220301
Queens,FLUSHING-NORTH,COMMERCIAL GARAGES,OTHER,G,  4 ,COMMERCIAL,11368,3,12500,1940,2012-12-31,3275000.0,15.001828427051489,9.433483923290392
Queens,FLUSHING-NORTH,COMMERCIAL GARAGES,OTHER,G,  4 ,COMMERCIAL,11355,1,2450,1968,2013-04-16,900000.0,13.710150042306449,7.803843303538772
Queens,FLUSHING-NORTH,COMMERCIAL GARAGES,OTHER,G,  4 ,COMMERCIAL,11358,2,1640,1956,2012-08-20,3000000.0,14.914122846632385,7.402451520818244
Queens,FLUSHING-NORTH,COMMERCIAL GARAGES,OTHER,G,  4 ,COMMERCIAL,11365,1,1800,1958,2013-05-09,1827600.0,14.418514188671253,7.495541943884256
Queens,FLUSHING-NORTH,EDUCATIONAL FACILITIES,FACILITIES,W,  4 ,COMMERCIAL,11354,1,8944,2008,2013-03-20,3075000.0,14.938815459222756,9.09873819539488
Queens,FLUSHING-NORTH,EDUCATIONAL FACILITIES,FACILITIES,W,  4 ,COMMERCIAL,11358,1,2880,1931,2013-01-25,853000.0,13.656514826473817,7.965545573129992
Queens,FLUSHING-NORTH,RELIGIOUS FACILITIES,FACILITIES,M,  4 ,COMMERCIAL,11358,1,3200,1931,2012-08-01,750000.0,13.527828485512494,8.070906088787819
Queens,FLUSHING-NORTH,TAX CLASS 4 - OTHER,OTHER,Z,  4 ,COMMERCIAL,11368,1,1500,1930,2012-11-20,1025000.0,13.840203170554645,7.313220387090301
Queens,FLUSHING-NORTH,TAX CLASS 4 - OTHER,OTHER,Z,  4 ,COMMERCIAL,11368,1,5000,1942,2012-08-06,2500000.0,14.73180128983843,8.517193191416238
Queens,FLUSHING-NORTH,TAX CLASS 4 - OTHER,OTHER,Z,  4 ,COMMERCIAL,11355,1,2800,1950,2013-05-29,11950900.0,16.29631714731338,7.937374696163295
Queens,FLUSHING-SOUTH,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11367,1,1184,1930,2013-06-27,482000.0,13.085699393032737,7.076653815443951
Queens,FLUSHING-SOUTH,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11367,1,1856,1960,2013-03-25,515000.0,13.151922179645874,7.526178913346146
Queens,FLUSHING-SOUTH,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11367,1,1845,1991,2012-12-05,720000.0,13.487006490992238,7.520234556474628
Queens,FLUSHING-SOUTH,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11367,1,992,1925,2013-07-11,407000.0,12.916568464424731,6.899723107284872
Queens,FLUSHING-SOUTH,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11367,1,2152,1950,2013-01-07,495000.0,13.112313041550827,7.674152921281675
Queens,FLUSHING-SOUTH,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11367,2,3588,2011,2013-01-16,969374.0,13.784405781319887,8.185350223178686
Queens,FLUSHING-SOUTH,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11367,1,1170,1945,2012-10-16,496500.0,13.115338762467365,7.064759027791802
Queens,FLUSHING-SOUTH,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11367,1,1464,1955,2013-07-10,728000.0,13.498056327178823,7.288927694521257
Queens,FLUSHING-SOUTH,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11367,1,2174,1940,2013-05-02,670000.0,13.415032991367148,7.684324067681155
Queens,FLUSHING-SOUTH,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11367,1,1701,1945,2013-07-11,560000.0,13.235692062711331,7.438971592395862
Queens,FLUSHING-SOUTH,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11367,1,928,1950,2012-08-30,426000.0,12.962194625251508,6.833031732786201
Queens,FLUSHING-SOUTH,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11367,1,1944,1935,2012-09-19,567600.0,13.249172224268024,7.572502985020384
Queens,FLUSHING-SOUTH,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11367,1,1428,1945,2013-04-23,550000.0,13.217673557208654,7.2640301428995295
Queens,FLUSHING-SOUTH,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11367,1,1330,1950,2013-07-23,570000.0,13.253391639810733,7.1929342212158
Queens,FLUSHING-SOUTH,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11367,1,1056,1955,2012-08-15,525000.0,13.17115354157376,6.962243464266207
Queens,FLUSHING-SOUTH,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11367,1,1224,1950,2013-03-19,550000.0,13.217673557208654,7.1098794630722715
Queens,FLUSHING-SOUTH,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11367,1,1568,1915,2013-03-27,368000.0,12.815838217151068,7.357556200910353
Queens,FLUSHING-SOUTH,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11367,1,1296,1940,2013-02-01,510000.0,13.142166004700508,7.16703787691222
Queens,FLUSHING-SOUTH,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11367,1,1296,1940,2013-06-28,475000.0,13.071070083016778,7.16703787691222
Queens,FLUSHING-SOUTH,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11367,1,1296,1950,2013-03-19,480000.0,13.081541382884074,7.16703787691222
Queens,FLUSHING-SOUTH,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11367,1,1296,1950,2013-02-01,480000.0,13.081541382884074,7.16703787691222
Queens,FLUSHING-SOUTH,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11367,1,1782,1950,2013-05-30,450000.0,13.017002861746503,7.485491608030754
Queens,FLUSHING-SOUTH,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11367,1,1296,1950,2012-08-02,510000.0,13.142166004700508,7.16703787691222
Queens,FLUSHING-SOUTH,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11367,1,1782,1940,2012-11-05,522500.0,13.166380262821104,7.485491608030754
Queens,FLUSHING-SOUTH,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11367,1,1782,1940,2013-05-13,522000.0,13.165422866864775,7.485491608030754
Queens,FLUSHING-SOUTH,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11367,2,1980,1940,2012-08-07,525000.0,13.17115354157376,7.590852123688581
Queens,FLUSHING-SOUTH,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11367,1,1479,1945,2012-09-14,262500.0,12.478006361013815,7.2991214627108
Queens,FLUSHING-SOUTH,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11367,1,1520,1950,2013-08-08,480000.0,13.081541382884074,7.326465613840322
Queens,FLUSHING-SOUTH,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11367,1,1216,1950,2012-08-07,445000.0,13.005829561148378,7.103322062526113
Queens,FLUSHING-SOUTH,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11367,1,1048,1950,2012-12-03,452000.0,13.021437458814368,6.954638864880987
Queens,FLUSHING-SOUTH,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11367,1,1160,1950,2013-03-29,470000.0,13.060487973686241,7.05617528410041
Queens,FLUSHING-SOUTH,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11367,1,1744,1950,2012-09-14,674000.0,13.420985389894444,7.463936604468925
Queens,FLUSHING-SOUTH,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11367,1,1744,1950,2013-04-16,490888.0,13.103971274850235,7.463936604468925
Queens,FLUSHING-SOUTH,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11367,1,1620,1950,2013-04-25,252916.0,12.440812696769928,7.3901814282264295
Queens,FLUSHING-SOUTH,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11367,1,1224,1950,2013-03-21,450000.0,13.017002861746503,7.1098794630722715
Queens,FLUSHING-SOUTH,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11367,1,2114,1940,2012-11-14,735000.0,13.507625778194974,7.656337166430183
Queens,FLUSHING-SOUTH,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11367,1,3412,1960,2013-05-29,940000.0,13.753635154246187,8.13505390861157
Queens,FLUSHING-SOUTH,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11367,1,1520,1940,2013-03-04,536000.0,13.19188944005294,7.326465613840322
Queens,FLUSHING-SOUTH,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11367,1,1444,1940,2013-02-15,630000.0,13.353475098367715,7.275172319452771
Queens,FLUSHING-SOUTH,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11367,1,3236,1950,2013-05-29,960000.0,13.77468856344402,8.082093278178382
Queens,FLUSHING-SOUTH,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11367,1,1176,1965,2013-01-25,690000.0,13.444446876573442,7.069874128458572
Queens,FLUSHING-SOUTH,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11367,1,2112,1940,2012-08-21,678000.0,13.426902566922532,7.655390644826152
Queens,FLUSHING-SOUTH,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11367,1,1732,1940,2013-02-14,458000.0,13.034624463096321,7.4570320891223805
Queens,FLUSHING-SOUTH,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11367,1,1732,1940,2012-11-09,550000.0,13.217673557208654,7.4570320891223805
Queens,FLUSHING-SOUTH,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11367,1,2008,1940,2013-01-25,625000.0,13.345506928718539,7.60489448081162
Queens,FLUSHING-SOUTH,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11367,1,1671,1940,2013-05-31,625000.0,13.345506928718539,7.421177528595393
Queens,FLUSHING-SOUTH,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11367,1,2652,1940,2012-12-19,645000.0,13.37700559577791,7.883069351305753
Queens,FLUSHING-SOUTH,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11367,1,1592,1940,2012-11-15,650000.0,13.38472764187182,7.3727463664043285
Queens,FLUSHING-SOUTH,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11367,1,1650,1940,2013-07-18,420000.0,12.948009990259552,7.408530566894626
